sessionId,time,filename,th1,th1_value,th2,th2_value,th3,th3_value,wudate,datetime,precipRate,pressureMax,dewptAvg,windgustHigh,windspeedAvg,tempAve,humidityAvg,winddirAvg,uvHigh,solarRadiationHigh,lon,lat,BirdNET,MIT_AST_label,sound_class_label,Human_detected
test,_2023_08_11_19_17_16,garden_11082023/3/er_file_2023_08_11_19_17_16.wav,0.1528384845089501,0.22,0.5488307610732042,0.5,0.0268229145686328,0.21,20230811,2023-08-11 19:17:16,0.0,1018.22,21.4,13.0,4.5,26.2,74.7,250.0,0.0,74.1,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_18_14,garden_11082023/3/er_file_2023_08_11_19_18_14.wav,0.2421338349224548,0.22,0.4887533327196849,0.5,0.0347545830295294,0.21,20230811,2023-08-11 19:18:14,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_19_02,garden_11082023/3/er_file_2023_08_11_19_19_02.wav,0.2561535866339943,0.22,0.8812041909458106,0.5,0.3999558766155927,0.21,20230811,2023-08-11 19:19:02,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Parus major_Great Tit,Bird,bird,0.0
test,_2023_08_11_19_19_06,garden_11082023/3/er_file_2023_08_11_19_19_06.wav,0.3523344257287101,0.22,0.8857576144281218,0.5,0.3260271244927371,0.21,20230811,2023-08-11 19:19:06,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Bird,bird,0.0
test,_2023_08_11_19_19_09,garden_11082023/3/er_file_2023_08_11_19_19_09.wav,0.557896026569126,0.22,0.959758320844948,0.5,0.1399135588598353,0.21,20230811,2023-08-11 19:19:09,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Parus major_Great Tit,"Chirp, tweet",bird,0.0
test,_2023_08_11_19_19_12,garden_11082023/3/er_file_2023_08_11_19_19_12.wav,0.4658176644213128,0.22,0.8895936060552936,0.5,0.2342841193750253,0.21,20230811,2023-08-11 19:19:12,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Bird,bird,0.0
test,_2023_08_11_19_19_15,garden_11082023/3/er_file_2023_08_11_19_19_15.wav,0.3200133416698995,0.22,0.9132941217876092,0.5,0.3089050726876037,0.21,20230811,2023-08-11 19:19:15,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Parus major_Great Tit,"Chirp, tweet",bird,0.0
test,_2023_08_11_19_19_17,garden_11082023/3/er_file_2023_08_11_19_19_17.wav,0.4941854290834727,0.22,0.8763854829875948,0.5,0.0433946326552624,0.21,20230811,2023-08-11 19:19:17,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Owl,bird,0.0
test,_2023_08_11_19_19_21,garden_11082023/3/er_file_2023_08_11_19_19_21.wav,0.3819119112385337,0.22,0.8707692309825479,0.5,0.0884844965583396,0.21,20230811,2023-08-11 19:19:21,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Bird,bird,0.0
test,_2023_08_11_19_19_25,garden_11082023/3/er_file_2023_08_11_19_19_25.wav,0.2639778328626549,0.22,0.9071265878195152,0.5,0.0692244440664934,0.21,20230811,2023-08-11 19:19:25,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Bird,bird,0.0
test,_2023_08_11_19_19_28,garden_11082023/3/er_file_2023_08_11_19_19_28.wav,0.2550838268604256,0.22,0.8941742296452335,0.5,0.2613978384632448,0.21,20230811,2023-08-11 19:19:28,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Bird,bird,0.0
test,_2023_08_11_19_19_32,garden_11082023/3/er_file_2023_08_11_19_19_32.wav,0.5558815829749891,0.22,0.8865592296547782,0.5,0.117345163920995,0.21,20230811,2023-08-11 19:19:32,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Speech,human,0.0
test,_2023_08_11_19_20_09,garden_11082023/3/er_file_2023_08_11_19_20_09.wav,0.1622222511396396,0.22,0.7716646654668586,0.5,0.0390462652355622,0.21,20230811,2023-08-11 19:20:09,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_20_22,garden_11082023/3/er_file_2023_08_11_19_20_22.wav,0.2164240551954357,0.22,0.5697588328087757,0.5,0.020483532930663,0.21,20230811,2023-08-11 19:20:22,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,,Speech,human,1.0
test,_2023_08_11_19_20_38,garden_11082023/3/er_file_2023_08_11_19_20_38.wav,0.1403683300895133,0.22,0.6759425183206,0.5,0.1246879620594404,0.21,20230811,2023-08-11 19:20:38,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_21_18,garden_11082023/3/er_file_2023_08_11_19_21_18.wav,0.2314070110472217,0.22,0.4829899641315165,0.5,0.0428510361929632,0.21,20230811,2023-08-11 19:21:18,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_21_48,garden_11082023/3/er_file_2023_08_11_19_21_48.wav,0.2438841158533081,0.22,0.6908358459670927,0.5,0.0126184618744692,0.21,20230811,2023-08-11 19:21:48,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,,Rain,weather,0.0
test,_2023_08_11_19_22_20,garden_11082023/3/er_file_2023_08_11_19_22_20.wav,0.3752817056000883,0.22,0.5715315526846827,0.5,0.0468524909045027,0.21,20230811,2023-08-11 19:22:20,0.0,1018.42,21.3,11.1,3.9,25.9,75.6,327.0,0.0,61.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_22_57,garden_11082023/3/er_file_2023_08_11_19_22_57.wav,0.1429193132668899,0.22,0.7031485113662512,0.5,0.0130090794344979,0.21,20230811,2023-08-11 19:22:57,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_23_05,garden_11082023/3/er_file_2023_08_11_19_23_05.wav,0.2687587504742875,0.22,0.5541249996404203,0.5,0.0182215822614201,0.21,20230811,2023-08-11 19:23:05,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_23_17,garden_11082023/3/er_file_2023_08_11_19_23_17.wav,0.1830780360884095,0.22,0.554985329386606,0.5,0.0391139866527776,0.21,20230811,2023-08-11 19:23:17,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Crow,bird,0.0
test,_2023_08_11_19_23_32,garden_11082023/3/er_file_2023_08_11_19_23_32.wav,0.1595904852231102,0.22,0.8146985552633432,0.5,0.0559128307742908,0.21,20230811,2023-08-11 19:23:32,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_23_46,garden_11082023/3/er_file_2023_08_11_19_23_46.wav,0.295219969462146,0.22,0.8028173436798864,0.5,0.1478763372557666,0.21,20230811,2023-08-11 19:23:46,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_23_51,garden_11082023/4/er_file_2023_08_11_19_23_51.wav,0.1607846303430737,0.22,0.6774793200158082,0.5,0.0475773340684256,0.21,20230811,2023-08-11 19:23:51,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_25_02,garden_11082023/4/er_file_2023_08_11_19_25_02.wav,0.2357243214607484,0.22,0.7063155824919076,0.5,0.0939413961270567,0.21,20230811,2023-08-11 19:25:02,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,Corvus monedula_Eurasian Jackdaw,Speech,human,0.0
test,_2023_08_11_19_25_41,garden_11082023/4/er_file_2023_08_11_19_25_41.wav,0.3762351096966386,0.22,0.7299156783493044,0.5,0.0343233242856899,0.21,20230811,2023-08-11 19:25:41,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,Corvus monedula_Eurasian Jackdaw,Fowl,bird,1.0
test,_2023_08_11_19_25_44,garden_11082023/4/er_file_2023_08_11_19_25_44.wav,0.3446061977054987,0.22,0.8988283109887569,0.5,0.2180974922048265,0.21,20230811,2023-08-11 19:25:44,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,Corvus monedula_Eurasian Jackdaw,Fowl,bird,0.0
test,_2023_08_11_19_26_13,garden_11082023/4/er_file_2023_08_11_19_26_13.wav,0.1572525267339622,0.22,0.8103002466392599,0.5,0.0365238323653945,0.21,20230811,2023-08-11 19:26:13,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_27_06,garden_11082023/4/er_file_2023_08_11_19_27_06.wav,0.2119925903250203,0.22,0.6614737773964603,0.5,0.0434992652236692,0.21,20230811,2023-08-11 19:27:06,0.0,1018.32,21.1,9.3,4.8,25.6,76.0,250.0,0.0,68.0,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_28_36,garden_11082023/4/er_file_2023_08_11_19_28_36.wav,0.1428601394329909,0.22,0.533053036607781,0.5,0.081197636561442,0.21,20230811,2023-08-11 19:28:36,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_29_03,garden_11082023/4/er_file_2023_08_11_19_29_03.wav,0.1396863286652113,0.22,0.5987151881865131,0.5,0.0550639842442549,0.21,20230811,2023-08-11 19:29:03,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Owl,bird,0.0
test,_2023_08_11_19_29_09,garden_11082023/4/er_file_2023_08_11_19_29_09.wav,0.2066687667191398,0.22,0.7957350108640431,0.5,0.1007721399957599,0.21,20230811,2023-08-11 19:29:09,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Animal,animal,0.0
test,_2023_08_11_19_29_14,garden_11082023/4/er_file_2023_08_11_19_29_14.wav,0.1461363067950126,0.22,0.811346858354131,0.5,0.0789063103719199,0.21,20230811,2023-08-11 19:29:14,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Speech,human,1.0
test,_2023_08_11_19_29_17,garden_11082023/4/er_file_2023_08_11_19_29_17.wav,0.1918163072060337,0.22,0.90062684475007,0.5,0.1936701240356533,0.21,20230811,2023-08-11 19:29:17,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Animal,animal,0.0
test,_2023_08_11_19_29_20,garden_11082023/4/er_file_2023_08_11_19_29_20.wav,0.1473597051399473,0.22,0.7895307440022326,0.5,0.0467242027764124,0.21,20230811,2023-08-11 19:29:20,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Animal,animal,0.0
test,_2023_08_11_19_29_24,garden_11082023/4/er_file_2023_08_11_19_29_24.wav,0.1490920403779728,0.22,0.8098061093773119,0.5,0.0200647278933202,0.21,20230811,2023-08-11 19:29:24,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_29_30,garden_11082023/4/er_file_2023_08_11_19_29_30.wav,0.349464949844676,0.22,0.6713144536452516,0.5,0.0134244411625841,0.21,20230811,2023-08-11 19:29:30,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_29_43,garden_11082023/4/er_file_2023_08_11_19_29_43.wav,0.1457350764536731,0.22,0.7893643079600194,0.5,0.02964583708483,0.21,20230811,2023-08-11 19:29:43,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Animal,animal,0.0
test,_2023_08_11_19_30_53,garden_11082023/4/er_file_2023_08_11_19_30_53.wav,0.1617322770454214,0.22,0.6774645274502054,0.5,0.0901096315711817,0.21,20230811,2023-08-11 19:30:53,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Speech,human,0.0
test,_2023_08_11_19_30_57,garden_11082023/4/er_file_2023_08_11_19_30_57.wav,0.1357392590720159,0.22,0.695885112778714,0.5,0.0311111194435418,0.21,20230811,2023-08-11 19:30:57,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Owl,bird,0.0
test,_2023_08_11_19_31_39,garden_11082023/4/er_file_2023_08_11_19_31_39.wav,0.1482930754470451,0.22,0.6447468529386096,0.5,0.0495994655810068,0.21,20230811,2023-08-11 19:31:39,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Speech,human,1.0
test,_2023_08_11_19_31_43,garden_11082023/4/er_file_2023_08_11_19_31_43.wav,0.1473540586868675,0.22,0.7301229333203707,0.5,0.0496947324582769,0.21,20230811,2023-08-11 19:31:43,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Speech,human,1.0
test,_2023_08_11_19_31_49,garden_11082023/4/er_file_2023_08_11_19_31_49.wav,0.1355454632911791,0.22,0.5623741952688015,0.5,0.0135389652356429,0.21,20230811,2023-08-11 19:31:49,0.0,1018.32,20.9,11.1,4.6,25.4,76.0,265.0,0.0,64.6,5.462251,51.417782,,Bird,bird,1.0
test,_2023_08_11_19_32_26,garden_11082023/4/er_file_2023_08_11_19_32_26.wav,0.1491914428103431,0.22,0.5795756336168634,0.5,0.0441188613586601,0.21,20230811,2023-08-11 19:32:26,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,1.0
test,_2023_08_11_19_33_27,garden_11082023/4/er_file_2023_08_11_19_33_27.wav,0.3287496758180306,0.22,0.6145194584264511,0.5,0.0505839315259397,0.21,20230811,2023-08-11 19:33:27,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_33_33,garden_11082023/4/er_file_2023_08_11_19_33_33.wav,0.2535654412671178,0.22,0.4301607195035968,0.5,0.0135062191435926,0.21,20230811,2023-08-11 19:33:33,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_33_37,garden_11082023/4/er_file_2023_08_11_19_33_37.wav,0.3312438959193372,0.22,0.542370185870706,0.5,0.0123308271442846,0.21,20230811,2023-08-11 19:33:37,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_33_40,garden_11082023/4/er_file_2023_08_11_19_33_40.wav,0.1485331852874845,0.22,0.5713670634649823,0.5,0.0268399750160122,0.21,20230811,2023-08-11 19:33:40,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_33_42,garden_11082023/4/er_file_2023_08_11_19_33_42.wav,0.2600383172475405,0.22,0.5715802340017526,0.5,0.0807895715457601,0.21,20230811,2023-08-11 19:33:42,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_34_23,garden_11082023/4/er_file_2023_08_11_19_34_23.wav,0.2265483599396169,0.22,0.430764215025861,0.5,0.0329740104204283,0.21,20230811,2023-08-11 19:34:23,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_34_44,garden_11082023/4/er_file_2023_08_11_19_34_44.wav,0.1566173372356967,0.22,0.8992141672442258,0.5,0.0628034921701893,0.21,20230811,2023-08-11 19:34:44,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_35_11,garden_11082023/4/er_file_2023_08_11_19_35_11.wav,0.1408623130154004,0.22,0.7684090766100791,0.5,0.0915932725410031,0.21,20230811,2023-08-11 19:35:11,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_35_20,garden_11082023/4/er_file_2023_08_11_19_35_20.wav,0.1410898468840881,0.22,0.7049876132251662,0.5,0.0344585037199547,0.21,20230811,2023-08-11 19:35:20,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_36_02,garden_11082023/4/er_file_2023_08_11_19_36_02.wav,0.1369159063874621,0.22,0.5293502219677408,0.5,0.0465598339306932,0.21,20230811,2023-08-11 19:36:02,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Hoot,bird,0.0
test,_2023_08_11_19_36_55,garden_11082023/4/er_file_2023_08_11_19_36_55.wav,0.2228693225782925,0.22,0.6517376676728346,0.5,0.0457681212639806,0.21,20230811,2023-08-11 19:36:55,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_37_01,garden_11082023/4/er_file_2023_08_11_19_37_01.wav,0.1536185597270731,0.22,0.6057631403005199,0.5,0.0655964622233863,0.21,20230811,2023-08-11 19:37:01,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_37_16,garden_11082023/4/er_file_2023_08_11_19_37_16.wav,0.1595238574318968,0.22,0.7943776397033806,0.5,0.0380669373968162,0.21,20230811,2023-08-11 19:37:16,0.0,1018.32,20.9,9.3,3.6,25.4,76.0,257.0,0.0,59.3,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_37_24,garden_11082023/4/er_file_2023_08_11_19_37_24.wav,0.1682901676750786,0.22,0.6917598005404249,0.5,0.2265504692730303,0.21,20230811,2023-08-11 19:37:24,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_37_27,garden_11082023/4/er_file_2023_08_11_19_37_27.wav,0.2484726517305372,0.22,0.637644405243688,0.5,0.0932002395026627,0.21,20230811,2023-08-11 19:37:27,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_37_47,garden_11082023/4/er_file_2023_08_11_19_37_47.wav,0.2862391986063488,0.22,0.7439964720989238,0.5,0.0296130643523285,0.21,20230811,2023-08-11 19:37:47,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_37_53,garden_11082023/4/er_file_2023_08_11_19_37_53.wav,0.2671386195882751,0.22,0.7004751522890962,0.5,0.0382140207245391,0.21,20230811,2023-08-11 19:37:53,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_37_56,garden_11082023/4/er_file_2023_08_11_19_37_56.wav,0.1896994018405576,0.22,0.7926239417954188,0.5,0.1207215746036851,0.21,20230811,2023-08-11 19:37:56,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_39_13,garden_11082023/4/er_file_2023_08_11_19_39_13.wav,0.355730413941888,0.22,0.501224506120451,0.5,0.0228843003573089,0.21,20230811,2023-08-11 19:39:13,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_39_20,garden_11082023/4/er_file_2023_08_11_19_39_20.wav,0.1558809202110552,0.22,0.6342004247017368,0.5,0.1757173934890959,0.21,20230811,2023-08-11 19:39:20,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_39_23,garden_11082023/4/er_file_2023_08_11_19_39_23.wav,0.2623930019514031,0.22,0.6883722698917065,0.5,0.2231866617362212,0.21,20230811,2023-08-11 19:39:23,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_39_27,garden_11082023/4/er_file_2023_08_11_19_39_27.wav,0.2296467372338809,0.22,0.7498223790505969,0.5,0.2462760206977451,0.21,20230811,2023-08-11 19:39:27,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_39_56,garden_11082023/4/er_file_2023_08_11_19_39_56.wav,0.2270634160922519,0.22,0.7974167516872888,0.5,0.3541319484147672,0.21,20230811,2023-08-11 19:39:56,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_40_09,garden_11082023/4/er_file_2023_08_11_19_40_09.wav,0.1425455891161691,0.22,0.8633866302680526,0.5,0.0880350983312827,0.21,20230811,2023-08-11 19:40:09,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_40_15,garden_11082023/4/er_file_2023_08_11_19_40_15.wav,0.2426902815926546,0.22,0.6182520776876907,0.5,0.0330457867888158,0.21,20230811,2023-08-11 19:40:15,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_41_21,garden_11082023/4/er_file_2023_08_11_19_41_21.wav,0.1644682585252429,0.22,0.631957564975749,0.5,0.0278143102813893,0.21,20230811,2023-08-11 19:41:21,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_41_28,garden_11082023/4/er_file_2023_08_11_19_41_28.wav,0.2456560126422839,0.22,0.5992009312042712,0.5,0.0972615580476413,0.21,20230811,2023-08-11 19:41:28,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_41_42,garden_11082023/4/er_file_2023_08_11_19_41_42.wav,0.3612626199398444,0.22,0.5224461070077453,0.5,0.0065479449079398,0.21,20230811,2023-08-11 19:41:42,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_41_52,garden_11082023/4/er_file_2023_08_11_19_41_52.wav,0.2184315963409336,0.22,0.7021299785428552,0.5,0.0166849159505185,0.21,20230811,2023-08-11 19:41:52,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Reversing beeps,vehicle,0.0
test,_2023_08_11_19_41_59,garden_11082023/4/er_file_2023_08_11_19_41_59.wav,0.1372592662555518,0.22,0.7794173677597065,0.5,0.0211717033538408,0.21,20230811,2023-08-11 19:41:59,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_42_06,garden_11082023/4/er_file_2023_08_11_19_42_06.wav,0.1498074208558126,0.22,0.6556635407755573,0.5,0.0344376055380197,0.21,20230811,2023-08-11 19:42:06,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,Branta leucopsis_Barnacle Goose,Speech,human,0.0
test,_2023_08_11_19_42_17,garden_11082023/4/er_file_2023_08_11_19_42_17.wav,0.2224387353858279,0.22,0.4394715440330736,0.5,0.0152290619540332,0.21,20230811,2023-08-11 19:42:17,0.0,1018.52,20.8,13.0,4.8,25.2,76.8,233.0,0.0,54.2,5.462251,51.417782,,Tick,alarm,0.0
test,_2023_08_11_19_42_35,garden_11082023/4/er_file_2023_08_11_19_42_35.wav,0.3282879417643219,0.22,0.6225345160906814,0.5,0.0953763006201553,0.21,20230811,2023-08-11 19:42:35,0.0,1018.63,20.8,7.2,3.3,25.0,77.4,216.0,0.0,45.5,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_43_49,garden_11082023/4/er_file_2023_08_11_19_43_49.wav,0.1485354874335074,0.22,0.6843562762612887,0.5,0.0112639517571333,0.21,20230811,2023-08-11 19:43:49,0.0,1018.63,20.8,7.2,3.3,25.0,77.4,216.0,0.0,45.5,5.462251,51.417782,,Meow,animal,0.0
test,_2023_08_11_19_43_54,garden_11082023/4/er_file_2023_08_11_19_43_54.wav,0.1543323804723444,0.22,0.529979820827148,0.5,0.0420513271689082,0.21,20230811,2023-08-11 19:43:54,0.0,1018.63,20.8,7.2,3.3,25.0,77.4,216.0,0.0,45.5,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_11_19_44_04,garden_11082023/4/er_file_2023_08_11_19_44_04.wav,0.1400527730755311,0.22,0.8313787184611368,0.5,0.020457380899576,0.21,20230811,2023-08-11 19:44:04,0.0,1018.63,20.8,7.2,3.3,25.0,77.4,216.0,0.0,45.5,5.462251,51.417782,,Speech,human,0.0
test,_2023_08_11_19_44_20,garden_11082023/4/er_file_2023_08_11_19_44_20.wav,0.2702365052739461,0.22,0.7200340542612802,0.5,0.2248296858280333,0.21,20230811,2023-08-11 19:44:20,0.0,1018.63,20.8,7.2,3.3,25.0,77.4,216.0,0.0,45.5,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_11_19_44_23,garden_11082023/4/er_file_2023_08_11_19_44_23.wav,0.3114718420303221,0.22,0.8710685853716353,0.5,0.0210745249803608,0.21,20230811,2023-08-11 19:44:23,0.0,1018.63,20.8,7.2,3.3,25.0,77.4,216.0,0.0,45.5,5.462251,51.417782,,Speech,human,0.0
